EITHER (v.2),O{iifrd∅/bd--3-1FEE{2FEE=3iii=4iiiO{iifrd∅/bd--3-1EEE{2EEE<3iii=4iii
ELEVATOR,O{iifrd∅/bd--3-1FEE{2FEE=3iii=4iiiL{EE--∅/------1EEE=2EEE=3EEE=4EEE
EMBARRASSED (v.1),O{EE--∅/------1Eii{2Eii{3Eii{4EiiO=iifrd∅/bm-2--1FFF=2FFF=3FFF=4FFF
EMPHASIZE,L{EE--∅/------1FFF=2FFF=3FFF=4FFFL{EE--∅/------1EEE=2EEE=3EEE=4EEE
EMPTY (v.1),L{EE--∅/------1EEE{2FEE{3iEE{4EEEU<EE--∅/------1iEE=2iEE=3iEE=4iEE
ENGAGED (v.1),O<Fibd∅/td123-1iFF=2iFF=3iFF=4iFFU<EE--∅/------1iEE=2iEE=3iEE=4iEE
ENGAGED (v.2),L{EE--∅/------1FFF=2FFF=3FFF=4FFFL{EE--∅/------1FEE=2FEE=3FFE=4FFEL{EE--∅/------1FFF=2FFF=3FFF=4FFF
ENGLISH,L{EE--∅/------1Eii=2Eii=3Eii=4EiiU<EE--∅/------1iEE=2iEE=3iEE=4iEE
ENVELOPE,O{EE--∅/------1iEE<2FFF=3FFF=4FFFO{EEfrd∅/frd1---1FEE=2FFF=3FFF=4FFF
ENVIRONMENT,O<Fibd∅/td123-1iFF=2iFF=3iFF=4iFFO=iifrd∅/bm-2--1EEE<2FFF=3FFF=4FFF
ERASE (PENCIL MARKS) (v.1),U=EEfrd∅/rm1---1iFi=2FFF=3FFF=4FFFL{EE--∅/------1EEE=2EEE=3EEE=4EEE
ERUPT,O{EEfrd∅/frd12--1FEE=2FEE=3FEE=4FEEO{EE--∅/------1iEE{2iEE{3iEE{4iEEO{EE--∅/------1Eii=2Eii=3Eii=4Eii
ESCALATOR,O{iifrd∅/bd--3-1FEE=2FEE=3iii=4iiiU<EE--∅/------1iEE=2iEE=3iEE=4iEE
ESCAPE,O=iifrd∅/bm-2--1EEE<2FFF=3FFF=4FFFL{EE--∅/------1EEE=2EEE=3EEE=4EEE
EVEN (v.4),O<Fibd∅/td123-1iFF=2iFF=3iFF=4iFFO{iifrd∅/bd--3-1EEE{2EEE<3iii=4iiiO<Fibd∅/td123-1iFF=2iFF=3iFF=4iFFO=iifrd∅/rp--3-1Fii=2Fii<3FFE=4FFE
EVENING,L{EE--∅/------1FEE=2FEE=3FEE=4FEEU<EE--∅/------1iEE=2iEE=3iEE=4iEE
EVERYTHING (v.1),U=EEfrd∅/rp1---1FFF=2FFF=3FFF=4FFFL{EE--∅/------1EEE{2EEE{3EEE{4EEE
EVERYTHING (v.2),O{EE--∅/------1iEE{2iEE{3iEE{4iEEO{EEfrd∅/frd12--1FEE=2FEE=3FEE=4FEEO{EE--∅/------1Eii=2Eii=3Eii=4Eii
EXAMPLE,O=iifrd∅/bm-2--1FEE=2FFF=3FFF=4FFFL{EE--∅/------1EEE=2EEE=3EEE=4EEE
EXCUSE (v.1),O=iifrd∅/frM--3-1EEE=2EEE=3EEE=4EEEL{EE--∅/------1EEE=2EEE=3EEE=4EEE
EXERCISE (v.2),U=EEfrd∅/rp1---1FFF=2FFF=3FFF=4FFFO=iifrd∅/bm-2--1EEE<2FFF=3FFF=4FFF
EXPENSIVE ,O{EEfrd∅/frd12--1FEE=2FEE=3FEE=4FEEO{EE--∅/------1iEE{2iEE{3iEE{4iEEL{EE--∅/------1EEE=2EEE=3EEE=4EEE
EXPERIENCE,O{EE--∅/------1iEE{2iEE{3iEE{4iEEO{EEfrd∅/frd12--1FEE=2FEE=3FEE=4FEE
EXPERIENCED,O{EE--∅/------1iEE{2iEE{3iEE{4iEEO{EEfrd∅/frd12--1FEE=2FEE=3FEE=4FEE
EXPERIMENT (v.1),O=iifrd∅/bm-2--1EEE<2FFF=3FFF=4FFFO=iifrd∅/bm-2--1EFi<2FFF=3FFF=4FFF
EXPRESS (v.1),O=iifrd∅/bm-2--1FFF=2FFF=3FFF=4FFFL{EE--∅/------1Eii{2Eii{3Eii{4Eii
EXPRESS (v.2 alt.),O<Fibd∅/td123-1iFF=2iFF=3iFF=4iFFO=iifrd∅/bm-2--1EFi<2FFF=3FFF=4FFFO=EEfrd∅/rp-2--1EEE<2FEE=3FFE=4FFEO=iifrd∅/bm--3-1EEEx2Eii<3FFE=4FFEO<Fibd∅/td123-1iFF=2iFF=3iFF=4iFFO=iifrd∅/bm-2--1FFF=2FFF=3FFF=4FFFO=iifrd∅/bm-2--1FFF=2FFF=3FFF=4FFF
FACULTY,O{iitd∅/td1---1iii{2iEE{3EEE{4EEEU=EEfrd∅/rp1---1FFF=2FFF=3FFF=4FFFO{EE--∅/------1Eii=2Eii=3Eii=4EiiO{iifrd∅/bd--3-1EEE=2EEE<3iii=4iiiL{EE--∅/------1EEE<2FFF=3FFF=4FFFO=iEfrd∅/rp-2--1iFi<2FFF=3FFF=4FFFL{EE--∅/------1FFE=2FFE=3FFE<4EEE
FACULTY (alt.),O{iitd∅/td1---1iii{2iEE{3EEE{4EEEU=EEfrd∅/rp1---1FFF=2FFF=3FFF=4FFFO{EE--∅/------1Eii=2Eii=3Eii=4Eii
FAIL,O=EEfrd∅/rp-2--1EEE<2FEE=3FFE=4FFEL{EE--∅/------1EEE=2EEE=3EEE=4EEE
FAINT (v. 1),O=iifrd∅/bm-2--1EEE<2FFF=3FFF=4FFFU=EEfrd∅/rp1---1FFF=2FFF=3FFF=4FFFU=EEfrd∅/rp1---1FFF=2FFF=3FFF=4FFFL{EE--∅/------1EEE{2EEE{3EEE{4EEE
FAIR (v. 3),O{iitd∅/td1---1iii{2iEE{3EEE{4EEEU=EEfrd∅/rp1---1FFF=2FFF=3FFF=4FFFO=iifrd∅/bm1---1FFE=2FFE=3FFE=4EEEO=iifrd∅/bm--3-1EEEx2Eii<3FFE=4FFE
FAIR (v. 4),O{EE--∅/------1iEE{2iEE{3iEE{4iEEO{EEfrd∅/frd12--1FEE=2FEE=3FEE=4FEE
FALL (v. 2),U<EE--∅/------1iEE=2iEE=3iEE=4iEEO=iifrd∅/bm-2--1FFF=2FFF=3FFF=4FFF
FALL (v. 3),O{iifrd∅/bd--3-1EEE{2EEE<3iii=4iiiL{EE--∅/------1EEE=2EEE=3EEE=4EEE
FALL_ASLEEP (v. 1),O{EE--∅/------1iEE{2iEE{3iEE{4iEEO{EEfrd∅/td12--1Fii=2Fii=3Fii=4Fii
FALL_ASLEEP (v. 3),O{EE--∅/------1iEE{2iEE{3iEE{4iEEU=EEfrd∅/rp1---1FFF=2FFF=3FFF=4FFFU=EEfrd∅/rp1---1FFF=2FFF=3FFF=4FFF
FAN (v. 4),O{iitd∅/td1---1iii{2iEE{3EEE{4EEEU=EEfrd∅/rp1---1FFF=2FFF=3FFF=4FFFO=iifrd∅/rp--3-1Fii=2Fii<3FFE=4FFE
FANTASY (v. 2),O=iifrd∅/bm-2--1EEE<2FFF=3FFF=4FFFO=iifrd∅/bm-2--1EFi<2FFF=3FFF=4FFF
FAR (v. 3),L{EE--∅/------1FEE=2FEE=3FEE=4FEEL{EE--∅/------1FFF=2FFF=3FFF=4FFF
FAST (v. 1),O{iFfrd∅/bd-2--1EEE{2iiF<3iEE{4EEEO{EE--∅/------1EEE{2EEE{3EEE{4EEE
FAST (v. 2),L{EE--∅/------1EEE<2FFF=3FFF=4FFFL{EE--∅/------1EFi<2FFF=3FFF=4FFF
FAT (v. 1 alt.),O{iitd∅/td1---1iii{2iEE{3EEE{4EEEU=EEfrd∅/rp1---1FFF=2FFF=3FFF=4FFFO=iEfrd∅/rp-2--1iFi<2FFF=3FFF=4FFF
FEBRUARY,O{iitd∅/td1---1iii{2iEE{3EEE{4EEEO<Fibd∅/td123-1iFF=2iFF=3iFF=4iFFO=iifrd∅/frM--3-1EEE=2EEE=3EEE=4EEE
FEED (v. 2),U<EE--∅/------1iEE=2iEE=3iEE=4iEEO{EEfrd∅/frd12--1FEE=2FEE=3FEE=4FEE
FEEL (v. 3),O{EEfrd∅/frd12--1FEE=2FEE=3FEE=4FEEO{EEfrp∅/rd1---1Fii=2Fii=3Fii=4Fii
(A) FEW (v. 1),U=EEfrd∅/rp1---1FFF=2FFF=3FFF=4FFFO=iiud∅/frM--3-1EEE{2EEE{3EEE{4EEE
FEW (v. 2),O=EEtd∅/frm1---1iFF<2FFF=3FFF=4FFFU<EE--∅/------1iFi=2FFF=3FFF=4FFF
FIANCE,O<Fibd∅/td123-1iFF=2iFF=3iFF=4iFFU<EE--∅/------1iEE=2iEE=3iEE=4iEE
FIGURE (v. 4),L{EE--∅/------1EEE=2EEE=3EEE=4EEEO{EE--∅/------1Eii=2Eii=3Eii=4Eii
FILE (v. 1),L{EE--∅/------1FEE=2FEE=3FEE=4FEEL{EE--∅/------1EEE=2EEE=3EEE=4EEE
FILE (v. 1 alt.),L{EE--∅/------1EEE=2EEE=3EEE=4EEEL{EE--∅/------1FEE=2FEE=3FEE=4FEE
FILE (v. 3),O=iifrd∅/bm-2--1EEE<2FFF=3FFF=4FFFO{iifrd∅/bd--3-1EEE{2EEE<3iii=4iii
FILE (v. 5),O{iitd∅/td1---1iii{2iEE{3EEE{4EEEO=iifrd∅/bm1---1FFE=2FFE=3FFE=4EEEL{EE--∅/------1EEE<2FFF=3FFF=4FFFO<Fibd∅/td123-1iFF=2iFF=3iFF=4iFF
(NAIL) FILE (v. 7),------∅/------1----2----3----4---U<EE--∅/------1Fii=2Fii=3Fii=4Fii
FILL_OUT (v. 1),O{EEfrd∅/frd12--1FEE=2FEE=3FEE=4FEEL{EE--∅/------1EEE=2EEE=3EEE=4EEE
FILM (v. 3),O{iitd∅/td1---1iii{2iEE{3EEE{4EEEO=iifrd∅/bm1---1FFE=2FFE=3FFE=4EEEL{EE--∅/------1EEE<2FFF=3FFF=4FFFO=Fifrd∅/rp---41Fii=2Fii=3Fii=4FFE
FINANCE (v. 1),L{EE--∅/------1EEE=2EEE=3EEE=4EEEO=EEud∅/frm-2--1iEE=2iEE=3iEE=4iEE
FINANCE (v. 2),O=iifrd∅/bm-2--1EEE<2FFF=3FFF=4FFFL{EE--∅/------1EEE=2EEE=3EEE=4EEE
FIND (v. 1),O{ii--∅/------1iii{2iEE{3EEE{4EEEO{iitd∅/td1---1iii{2iEE{3EEE{4EEE
GALLAUDET UNIVERSITY,O{EE--∅/------1FEE=2FFF=3FFF=4FFFO{EEfrd∅/frd1---1FEE=2FFF=3FFF=4FFF
GARAGE,L{EE--∅/------1EEE{2EEE<3FFE=4FFEU<EE--∅/------1iEE=2iEE=3iEE=4iEE
GARAGE (alt.),U=EEfrp∅/rp1---1FEE=2FFF=3FFF=4FFFU=EEfrd∅/rp1---1FFF=2FFF=3FFF=4FFFO=iifrd∅/bm--3-1EEEx2Eii<3FFE=4FFEU=EEfrd∅/rp1---1FFF=2FFF=3FFF=4FFFU=EEfrp∅/rp1---1FEE=2FFF=3FFF=4FFFO<Fibd∅/td123-1iFF=2iFF=3iFF=4iFF
GARLIC,U=EEfrp∅/rp1---1FEE=2FFF=3FFF=4FFFU=EEfrd∅/rp1---1FFF=2FFF=3FFF=4FFFO=iifrd∅/bm--3-1EEEx2Eii<3FFE=4FFEL{EE--∅/------1EEE<2FFF=3FFF=4FFFO=iifrd∅/bm1---1FFE=2FFE=3FFE=4EEEO{EE--∅/------1Eii=2Eii=3Eii=4Eii
GAS (v.1),U=EEfrp∅/rp1---1FEE=2FFF=3FFF=4FFFU=EEfrd∅/rp1---1FFF=2FFF=3FFF=4FFFO=iifrd∅/bm-2--1FFF=2FFF=3FFF=4FFF
GAS (v.2),L{EE--∅/------1FFF=2FFF=3FFF=4FFFO=iifrd∅/bm-2--1FFF=2FFF=3FFF=4FFF
GATE,L{EE--∅/------1EEE=2EEE=3EEE=4EEEL{EE--∅/------1FEE=2FEE=3FEE=4FEEL{EE--∅/------1FEE=2FEE=3FEE=4FEE
GAY (v.2),U=EEfrp∅/rp1---1FEE=2FFF=3FFF=4FFFU=EEfrd∅/rp1---1FFF=2FFF=3FFF=4FFFL{EE--∅/------1FFE=2FFE=3FFE<4EEE
GET (v.1),O{EE--∅/------1Eii{2Eii{3Eii{4EiiO=iifrd∅/bm-2--1FFF=2FFF=3FFF=4FFF
GET (v.2),L{EE--∅/------1FEE=2FEE=3FEE=4FEEL{EE--∅/------1EEE=2EEE=3EEE=4EEE
GET OFF,O{iifrd∅/bd--3-1EFi{2EFi<3iii=4iiiL{EE--∅/------1EEE=2EEE=3EEE=4EEE
GIFT,U=EEfrp∅/rp1---1FEE=2FFF=3FFF=4FFFO=iifrd∅/bm1---1FFE=2FFE=3FFE=4EEEO{iitd∅/td1---1iii{2iEE{3EEE{4EEEO=iEfrd∅/rp-2--1iFi<2FFF=3FFF=4FFF
GIVE (v.1),------∅/------1----2----3----4---
GIVE UP,U<EE--∅/------1Fii=2Fii=3Fii=4FiiL{EE--∅/------1EEE=2EEE=3EEE=4EEE
GLASS (v.1),O{EE--∅/------1Eii=2Eii=3Eii=4EiiL{EE--∅/------1EEE=2EEE=3EEE=4EEE
GLASS (v.2 alt.),U=EEfrp∅/rp1---1FEE=2FFF=3FFF=4FFFL{EE--∅/------1EEE<2FFF=3FFF=4FFFU=EEfrd∅/rp1---1FFF=2FFF=3FFF=4FFFO=iifrd∅/bm-2--1FFF=2FFF=3FFF=4FFFO=iifrd∅/bm-2--1FFF=2FFF=3FFF=4FFF
GLOVE (v.1),O=iifrd∅/bm-2--1EEE<2FFF=3FFF=4FFFL{EE--∅/------1EEE{2EEE{3EEE{4EEE
GLOVE (v.2),L{EE--∅/------1FEE{2FEE{3FEE{4FEEU<EE--∅/------1iEE=2iEE=3iEE=4iEE
GO (v.2),O{EE--∅/------1iEE{2iEE{3iEE{4iEEO{EEfrd∅/frd12--1FEE=2FEE=3FEE=4FEE
GO VERY HAPPILY (v.3),L{EE--∅/------1EEE{2iEE{3iEE{4FEEO=iifrd∅/bm-2--1FFF=2FFF=3FFF=4FFF
GO AHEAD (alt.),U=EEfrp∅/rp1---1FEE=2FFF=3FFF=4FFFU=EEfrd∅/rp1---1FFF=2FFF=3FFF=4FFF
GOAL (v.2),O=iifrd∅/bm-2--1EEE<2FFF=3FFF=4FFFL{EE--∅/------1EEE{2EEE{3EEE{4EEE
GOAL (v.3),L{EE--∅/------1EEE=2EEE=3EEE=4EEEL{EE--∅/------1EEE{2EEE{3EEE{4EEE
GOAT,O=iifrd∅/bm-2--1FFF=2FFF=3FFF=4FFFO{iifrd∅/bd--3-1Eii{2Eii<3iii=4iii
FINE (v. 3),O=iifrd∅/bm-2--1EFi<2FFF=3FFF=4FFFL{EE--∅/------1EEE=2EEE=3EEE=4EEE
FIRE (v. 2),L{EE--∅/------1FEE=2FEE=3FEE=4FEEO=iifrd∅/bm-2--1FFF=2FFF=3FFF=4FFF
FIRE (v. 3),L{EE--∅/------1EEE<2FFF=3FFF=4FFFL{EE--∅/------1FEE=2FFF=3FFF=4FFF
FIRST (v. 1),O=iifrd∅/bm-2--1EEE<2FFF=3FFF=4FFFL{EE--∅/------1FFF=2FFF=3FFF=4FFF
FIT (v. 1),O{iitd∅/td1---1iii{2iEE{3EEE{4EEEO=iifrd∅/bm1---1FFE=2FFE=3FFE=4EEEO=iEfrd∅/rp-2--1iFi<2FFF=3FFF=4FFF
FIT (v. 2),L{iF--∅/------1EFi{2EFi{3EFi{4EFi
FIT (v. 3),O{iifrd∅/bd--3-1Eii{2Eii<3iii=4iiiL{EE--∅/------1Eii{2Eii{3Eii{4Eii
FIX (v. 3),O=iifrd∅/bm-2--1Eii<2FFF=3FFF=4FFFL{EE--∅/------1EEE=2EEE=3EEE=4EEE
FIX (v. 4),O{iitd∅/td1---1iii{2iEE{3EEE{4EEEO=iifrd∅/bm1---1FFE=2FFE=3FFE=4EEEO=iifrd∅/bm-2--1EFi<2FFF=3FFF=4FFF
FLAG,L{EE--∅/------1EEE=2EEE=3EEE=4EEEO=iifrd∅/bm-2--1EEE<2FFF=3FFF=4FFF
FLY (v. 3),O{iitd∅/td1---1iii{2iEE{3EEE{4EEEL{EE--∅/------1EEE<2FFF=3FFF=4FFFL{EE--∅/------1FFE=2FFE=3FFE<4EEE
FOLLOW (v. 3),O=iifrd∅/bm-2--1FFF=2FFF=3FFF=4FFFO=iifrd∅/bm-2--1EEE<2FFF=3FFF=4FFF
GOLD,L{EE--∅/------1EEE<2FFE=3FFE=4EEEL{EE--∅/------1FFE=2FFE=3FFE<4EEE
GONE (v.1),O{EE--∅/------1iEE{2iEE{3iEE{4iEEO{EEfrd∅/frd12--1FEE=2FEE=3FEE=4FEEL{EE--∅/------1Eii{2Eii{3Eii{4Eii
GONE (v.2),O{EE--∅/------1Eii{2Eii{3Eii{4EiiO=iifrd∅/bm-2--1FFF=2FFF=3FFF=4FFFL{EE--∅/------1EEE=2EEE=3EEE=4EEE
(NO) GOOD (v.3),O=iifrd∅/rp--3-1Fii=2Fii<3FFE=4FFEL{EE--∅/------1FEE=2FFF=3FFF=4FFF
GOSSIP,O{EE--∅/------1FEE=2FFF=3FFF=4FFFO{EEfrd∅/frd1---1FEE=2FFF=3FFF=4FFF
GOVERNMENT (v.1),O=iifrd∅/bm-2--1EEE<2FFF=3FFF=4FFFO=iifrd∅/bm-2--1FEE=2FFF=3FFF=4FFF
GRADE,U=EEfrp∅/rp1---1FEE=2FFF=3FFF=4FFFO=iifrd∅/bm--3-1EEEx2Eii<3FFE=4FFEU=EEfrd∅/rp1---1FFF=2FFF=3FFF=4FFFO{iitd∅/td-2--1EEE<2iii=3FFF=4FFFO<Fibd∅/td123-1iFF=2iFF=3iFF=4iFF
GRADUATE,U=EEfrp∅/rp1---1FEE=2FFF=3FFF=4FFFL{EE--∅/------1EEE=2EEE=3EEE=4EEE
GRADUATE SCHOOL,O{iifrd∅/bd--3-1EEE{2EEE<3iii=4iiiL{EE--∅/------1EEE{2EEE{3EEE{4EEE
GRANDFATHER (v.3),O=Fifrd∅/rp---41Fii=2Fii=3Fii=4FFE
GRANDMOTHER (v.3),O=Fifrd∅/rp---41Fii=2Fii=3Fii=4FFE
GRAPES (v.1 alt.),U=EEfrp∅/rp1---1FEE=2FFF=3FFF=4FFFO=iifrd∅/bm--3-1EEEx2Eii<3FFE=4FFEU=EEfrd∅/rp1---1FFF=2FFF=3FFF=4FFFO=EEfrd∅/rp-2--1EEE<2FEE=3FFE=4FFEO<Fibd∅/td123-1iFF=2iFF=3iFF=4iFFO=iifrd∅/bm-2--1FFF=2FFF=3FFF=4FFF
GRAPES (v.2),O{ii--∅/------1iii{2iii{3iii{4iiiO=iifrd∅/bm-2--1EEE<2FFF=3FFF=4FFF
GREY,O=iifrd∅/bm--3-1EEEx2Eii<3FFE=4FFE
GREAT (v.2),L{EE--∅/------1EFF<2FFF=3FFF=4FFF
GREAT (v.2 alt.),U=EEfrp∅/rp1---1FEE=2FFF=3FFF=4FFFO=iifrd∅/bm--3-1EEEx2Eii<3FFE=4FFEO<Fibd∅/td123-1iFF=2iFF=3iFF=4iFFU=EEfrd∅/rp1---1FFF=2FFF=3FFF=4FFFO=iEfrd∅/rp-2--1iFi<2FFF=3FFF=4FFF
GUESS,O{EE--∅/------1Eii{2Eii{3Eii{4EiiO=iifrd∅/bm-2--1FFF=2FFF=3FFF=4FFF
GRASP (v.1),
(BE) FOND_OF (v. 1),O{EE--∅/------1EEE{2FEE<3iEE{4EEEO{iifrd∅/frd-2--1EEE{2iiE<3iEE{4EEE
FOOL (v. 1),O{iitd∅/td1---1iii{2iEE{3EEE{4EEEO{iitd∅/td12--1iii=2iii=3iii=4iiiO{iitd∅/td12--1iii=2iii=3iii=4iiiL{EE--∅/------1EEE<2FFF=3FFF=4FFF
FOOL (v. 2),O=iifrd∅/bm-2--1EEE<2FFF=3FFF=4FFFU=EEfrd∅/rp1---1FFF=2FFF=3FFF=4FFF
FOOTBALL (v. 1),
FOOTBALL (v. 2),O{EE--∅/------1Eii=2Eii=3Eii=4EiiO=iifrd∅/bm-2--1FFF=2FFF=3FFF=4FFF
FOOTBALL (v. 3),L{EE--∅/------1FEE=2FEE=3FEE=4FEEL{EE--∅/------1EEE=2EEE=3EEE=4EEE
FORBID,L{EE--∅/------1EEE<2FFF=3FFF=4FFFL{EE--∅/------1EEE=2EEE=3EEE=4EEE
FOREST,L{EE--∅/------1EEE{2EEE{3EEE{4EEEU<EE--∅/------1iEE=2iEE=3iEE=4iEE
FOREVER,O=iifrd∅/bm-2--1EEE<2FFF=3FFF=4FFFL{EE--∅/------1FFE=2FFE=3FFE<4EEE
FORFEIT (v. 1),U<EE--∅/------1Fii=2Fii=3Fii=4FiiL{EE--∅/------1EEE=2EEE=3EEE=4EEE
FORK,O{iifrd∅/bd--3-1FEE{2FEE=3iii=4iiiL{EE--∅/------1EEE=2EEE=3EEE=4EEE
FORM (v. 1),L{EE--∅/------1FFF=2FFF=3FFF=4FFFU<EE--∅/------1iEE=2iEE=3iEE=4iEE
FRACTION (v. 1),O{iitd∅/td1---1iii{2iEE{3EEE{4EEEO=iifrd∅/bm-2--1FEE=2FFF=3FFF=4FFF
FREE (v. 2 alt.),O{iitd∅/td1---1iii{2iEE{3EEE{4EEEO=iifrd∅/bm--3-1EEEx2Eii<3FFE=4FFEO<Fibd∅/td123-1iFF=2iFF=3iFF=4iFFO<Fibd∅/td123-1iFF=2iFF=3iFF=4iFF
FREEZE,L{EE--∅/------1Eii{2Eii{3Eii{4EiiO{iF--∅/------1EFi{2EFi{3EFi{4EFi
GUIDE,U<EE--∅/------1Fii=2Fii=3Fii=4FiiL{EE--∅/------1EEE=2EEE=3EEE=4EEE
GUITAR,L{EE--∅/------1EFi{2EFi{3EFi{4EFiU<EE--∅/------1Fii=2Fii=3Fii=4Fii
GULLIBLE (v.1),O=iifrd∅/bm-2--1EEE<2FFF=3FFF=4FFFL{EE--∅/------1EEE=2EEE=3EEE=4EEE
GUM (v.1),O{iifrd∅/bd--3-1Eii{2Eii<3iii=4iiiO{iifrd∅/bd--3-1EFi{2EFi<3iii=4iii
GUM (v.4),O=iifrd∅/bm-2--1EEE<2FFF=3FFF=4FFFO=iifrd∅/bm-2--1Eii<2FFF=3FFF=4FFF
GUN (alt.),U=EEfrp∅/rp1---1FEE=2FFF=3FFF=4FFFO{iifrd∅/bd--3-1EEE=2EEE<3iii=4iiiO=iifrd∅/rp--3-1Fii=2Fii<3FFE=4FFE
GYM (v.1 alt.),U=EEfrp∅/rp1---1FEE=2FFF=3FFF=4FFFL{EE--∅/------1FFE=2FFE=3FFE<4EEEO=Fifrd∅/rp---41Fii=2Fii=3Fii=4FFE
HAIR (alt.),O{iifrd∅/bd--3-1EEE=2EEE<3iii=4iiiU=EEfrd∅/rp1---1FFF=2FFF=3FFF=4FFFO=iifrd∅/bm1---1FFE=2FFE=3FFE=4EEEO=iifrd∅/bm--3-1EEEx2Eii<3FFE=4FFE
HAIRCUT,O{iifrd∅/bd--3-1EEE{2EEE<3iii=4iiiO{iifrd∅/bd--3-1EEE=2EEE<3iii=4iii
HALF (v.1),O=iifrd∅/bm-2--1EEE<2FFF=3FFF=4FFFO{iifrd∅/bd--3-1EEE{2EEE<3iii=4iii
HALF HOUR,O{iitd∅/td-2--1EEE<2iii=3FFF=4FFFO{iifrd∅/bd--3-1iEE{2FEE=3iii=4iiiO=iifrd∅/bm--3-1EEEx2Eii<3FFE=4FFE
HALL (v.1 alt.),O{iifrd∅/bd--3-1EEE=2EEE<3iii=4iiiU=EEfrd∅/rp1---1FFF=2FFF=3FFF=4FFFL{EE--∅/------1EEE<2FFF=3FFF=4FFFL{EE--∅/------1EEE<2FFF=3FFF=4FFF
HALLOWE'EN (v.1),O{EE--∅/------1Eii{2Eii{3Eii{4EiiO=iifrd∅/bm-2--1FFF=2FFF=3FFF=4FFF
HALLOWE'EN (v.3),O=iifrd∅/bm-2--1FFF=2FFF=3FFF=4FFFO{EE--∅/------1iEE{2iEE{3iEE{4iEE
HAMSTER,O{iifrd∅/bd--3-1EEE=2EEE<3iii=4iiiU=EEfrd∅/rp1---1FFF=2FFF=3FFF=4FFFO=Fifrd∅/rp---41Fii=2Fii=3Fii=4FFEO=iifrd∅/bm-2--1FFF=2FFF=3FFF=4FFFO=iEfrd∅/rp-2--1iFi<2FFF=3FFF=4FFFO<Fibd∅/td123-1iFF=2iFF=3iFF=4iFFO=iifrd∅/bm--3-1EEEx2Eii<3FFE=4FFE
HAND (v.1),O{iifrd∅/bd--3-1EEE=2EEE<3iii=4iiiU=EEfrd∅/rp1---1FFF=2FFF=3FFF=4FFFO=iifrd∅/rp--3-1Fii=2Fii<3FFE=4FFEO{iitd∅/td-2--1EEE<2iii=3FFF=4FFF
HANDSOME (v.3),O{EE--∅/------1iEE{2iEE{3iEE{4iEEO{EEfrd∅/td12--1Fii=2Fii=3Fii=4Fii
HANG [HUNG] (v.1),O=iifrd∅/bm-2--1EFi<2FFF=3FFF=4FFFO=iifrd∅/bm-2--1EEE<2FFF=3FFF=4FFF
FROG,O=iifrd∅/bm--3-1iFF{2iFF<3FFE=4FFEO{iifrd∅/bd--3-1EEE{2EEE<3iii=4iii
FROM,O=iifrd∅/bm-2--1EEE<2FFF=3FFF=4FFFO=iifrd∅/bm-2--1EEE<2FFF=3FFF=4FFFO=iifrd∅/bm-2--1EFi<2FFF=3FFF=4FFF
FROWN,O=iifrd∅/bm-2--1Eii<2FFF=3FFF=4FFFO=iifrd∅/bm-2--1EEE<2FFF=3FFF=4FFF
FRUIT,O{iitd∅/td1---1iii{2iEE{3EEE{4EEEO=iifrd∅/bm--3-1EEEx2Eii<3FFE=4FFEO{iifrd∅/bd--3-1EEE=2EEE<3iii=4iiiO=iifrd∅/bm1---1FFE=2FFE=3FFE=4EEEO=iEfrd∅/rp-2--1iFi<2FFF=3FFF=4FFF
FULL (v. 1),L{EE--∅/------1EEE=2EEE=3EEE=4EEEO=iifrd∅/bm-2--1FFF=2FFF=3FFF=4FFF
FULL (v. 3),O=iifrd∅/bm-2--1FFF=2FFF=3FFF=4FFFL{EE--∅/------1Eii=2Eii=3Eii=4Eii
FUN,O{iitd∅/td1---1iii{2iEE{3EEE{4EEEO{iifrd∅/bd--3-1EEE=2EEE<3iii=4iiiO=iifrd∅/rp--3-1Fii=2Fii<3FFE=4FFE
HATE (v.1),O{iFfrd∅/bd-2--1EEE{2iiF<3iEE{4EEEO{EE--∅/------1EEE{2EEE{3EEE{4EEE
HATE (v.2),L{EE--∅/------1EEE=2EEE=3EEE=4EEEO=iifrd∅/bm-2--1EEE<2FFF=3FFF=4FFF
HEAD (v.2),------∅/------1----2----3----4---
HELICOPTER,L{EE--∅/------1EEE{2EEE{3EEE{4EEEO=iifrd∅/bm-2--1EEE<2FFF=3FFF=4FFF
HELL (alt.),O{iifrd∅/bd--3-1EEE=2EEE<3iii=4iiiO<Fibd∅/td123-1iFF=2iFF=3iFF=4iFFL{EE--∅/------1EEE<2FFF=3FFF=4FFFL{EE--∅/------1EEE<2FFF=3FFF=4FFF
HELP (v.1),U=EEfrd∅/rp1---1FFF=2FFF=3FFF=4FFFL{EE--∅/------1EEE=2EEE=3EEE=4EEE
HEN (v.1 alt.),O{iifrd∅/bd--3-1EEE=2EEE<3iii=4iiiO<Fibd∅/td123-1iFF=2iFF=3iFF=4iFFO=iifrd∅/rp--3-1Fii=2Fii<3FFE=4FFE
HIDE (v.1),U=EEfrd∅/rp1---1FFF=2FFF=3FFF=4FFFL{EE--∅/------1Eii=2Eii=3Eii=4Eii
HIGH SCHOOL,O{iifrd∅/bd--3-1EEE=2EEE<3iii=4iiiO=iifrd∅/bm-2--1FFF=2FFF=3FFF=4FFF
